"ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","NumDealsPurchases","NumWebPurchases","NumStorePurchases","AcceptedCmp","Complain","Response"
9305,1976,"2n Cycle","Single",79689,0,0,"12-05-2013",65,311,26,640,180,37,1,4,13,0,0,"0"
3560,1952,"Graduation","Together",83844,0,0,"12-05-2013",57,901,31,345,75,31,1,4,11,1,0,"0"
3312,1988,"Graduation","Single",34176,1,0,"12-05-2014",12,5,7,24,19,14,4,3,4,0,0,"0"
810,1975,"Graduation","Married",74190,0,1,"12-05-2014",49,151,81,86,168,91,2,4,11,0,0,"0"
7264,1978,"2n Cycle","Single",52195,2,1,"12-05-2014",2,12,0,4,0,0,1,1,2,0,0,"0"
10102,1966,"Graduation","Widow",79946,0,0,"12-05-2014",19,395,183,565,166,141,1,5,5,0,0,"0"
8933,1983,"2n Cycle","Married",32146,1,0,"12-05-2014",16,26,3,23,4,7,2,2,4,0,0,"0"
8504,1973,"Graduation","Married",79593,0,0,"12-05-2014",70,350,60,568,110,133,1,5,7,1,0,"0"
9381,1978,"Graduation","Married",66373,1,1,"12-06-2013",57,328,9,124,12,24,7,4,10,0,0,"0"
2166,1960,"2n Cycle","Widow",46779,1,1,"12-07-2013",55,12,1,3,0,0,1,0,2,0,0,"0"
1940,1986,"Graduation","Married",25252,1,0,"12-07-2013",26,1,3,4,2,2,1,1,2,0,0,"0"
450,1958,"Master","Together",42315,0,1,"12-07-2013",90,67,15,80,17,11,3,1,4,0,0,"0"
7922,1951,"PhD","Single",64950,0,1,"12-08-2012",29,819,0,72,12,0,2,11,10,0,0,"0"
10897,1974,"Graduation","Married",67445,0,1,"12-08-2012",63,757,80,217,29,80,5,9,12,0,0,"0"
10151,1960,"Graduation","Divorced",62204,0,2,"12-09-2012",38,317,46,247,151,46,1,4,12,0,0,"0"
6818,1974,"Graduation","Married",44989,0,1,"12-09-2012",26,98,0,106,49,10,5,5,5,0,0,"0"
8692,1952,"Graduation","Together",43462,1,1,"12-09-2012",50,90,17,97,15,6,6,4,5,0,0,"0"
8832,1976,"Master","Together",37509,1,0,"12-09-2012",24,37,5,56,12,8,2,3,4,0,0,"0"
4415,1961,"Graduation","Married",16860,1,1,"12-09-2012",19,10,4,4,3,3,3,1,3,0,0,"0"
9826,1972,"PhD","Single",86857,0,0,"12-09-2012",96,899,102,838,133,102,1,5,10,0,0,"1"
5830,1972,"PhD","Single",86857,0,0,"12-09-2012",96,899,102,838,133,102,1,5,10,0,0,"1"
7872,1975,"PhD","Married",86836,0,0,"12-09-2012",7,179,21,273,0,21,1,6,6,1,0,"1"
5407,1954,"Graduation","Together",53103,0,1,"12-09-2013",70,729,17,133,11,0,5,10,7,0,0,"0"
9283,1978,"Graduation","Single",60199,1,2,"12-09-2013",49,8,1,7,2,0,1,0,3,0,0,"0"
3661,1995,"2n Cycle","Single",80617,0,0,"12-10-2012",42,594,51,631,72,55,1,4,8,0,0,"0"
7503,1976,"Graduation","Single",75825,0,0,"12-10-2012",40,1032,105,779,137,105,0,5,9,0,0,"1"
3710,1984,"PhD","Single",39684,1,0,"12-10-2012",41,19,0,35,6,4,2,2,2,0,1,"1"
5596,1956,"2n Cycle","Together",58821,0,1,"12-10-2013",44,513,14,154,19,0,1,9,9,0,0,"0"
4058,1955,"PhD","Single",61284,0,0,"12-10-2013",76,618,15,106,20,7,1,11,8,0,0,"0"
5644,1957,"Graduation","Together",42213,0,1,"12-10-2013",96,309,3,24,4,3,2,5,7,0,0,"0"
2544,1951,"Master","Divorced",57530,0,1,"12-10-2013",68,50,1,27,6,7,1,1,4,0,0,"0"
2975,1976,"Graduation","Together",85606,0,1,"12-11-2012",89,717,42,864,219,30,2,6,9,0,0,"0"
10995,1988,"2n Cycle","Married",15716,1,0,"12-11-2012",8,16,5,30,8,7,3,3,4,0,1,"0"
8625,1976,"Graduation","Married",17649,1,0,"12-11-2013",70,15,1,23,0,5,3,3,3,0,0,"0"
6184,1969,"PhD","Married",68462,0,0,"12-12-2012",6,561,64,785,84,128,1,3,8,0,0,"0"
7627,1975,"Master","Married",92163,0,0,"12-12-2012",25,817,183,797,106,163,0,5,5,1,0,"1"
5621,1969,"Graduation","Married",48752,1,1,"12-12-2012",8,73,57,100,71,15,5,6,5,0,0,"1"
4246,1982,"Master","Single",6560,0,0,"12-12-2013",2,67,11,26,4,3,0,1,1,0,0,"0"
5396,1988,"Graduation","Married",68487,0,0,"13-01-2013",48,758,12,385,33,89,1,9,13,0,0,"0"
359,1950,"Graduation","Together",48070,0,1,"13-01-2013",33,373,14,83,6,9,3,8,6,0,1,"0"
6318,1988,"Graduation","Married",68487,0,0,"13-01-2013",48,758,12,385,33,89,1,9,13,0,0,"0"
5848,1970,"Graduation","Together",81205,0,0,"13-01-2014",43,724,74,929,97,55,1,5,7,1,0,"1"
5527,1987,"Graduation","Together",22434,1,0,"13-02-2013",25,4,12,11,3,13,2,2,3,0,0,"0"
10936,1965,"Graduation","Married",72190,0,0,"13-02-2013",79,597,166,597,172,166,1,5,4,0,0,"0"
4690,1953,"Graduation","Married",50725,0,1,"13-02-2013",45,443,10,75,0,10,4,8,8,0,0,"0"
2678,1990,"Graduation","Single",34412,1,0,"13-02-2013",62,52,12,50,4,36,3,5,3,0,0,"0"
607,1955,"2n Cycle","Divorced",41769,0,1,"13-02-2013",31,302,29,131,32,0,6,8,7,0,0,"0"
405,1964,"Graduation","Divorced",41638,0,1,"13-02-2013",68,315,0,31,4,0,4,5,3,0,0,"0"
5735,1991,"Master","Single",90638,0,0,"13-02-2014",29,1156,120,915,94,144,1,3,10,1,0,"0"
5751,1973,"2n Cycle","Divorced",31163,1,0,"13-02-2014",54,2,3,10,11,2,1,1,3,0,0,"0"
5350,1991,"Master","Single",90638,0,0,"13-02-2014",29,1156,120,915,94,144,1,3,10,1,0,"1"
5899,1950,"PhD","Together",5648,1,1,"13-03-2014",68,28,0,6,1,1,1,1,0,0,0,"0"
3136,1962,"Master","Divorced",59432,0,1,"13-04-2013",88,317,25,265,25,19,3,5,11,0,0,"0"
11110,1973,"Graduation","Single",3502,1,0,"13-04-2013",56,2,1,1,0,0,0,0,0,0,0,"0"
8254,1974,"PhD","Married",34596,1,0,"13-04-2013",48,14,0,2,0,0,1,1,2,0,0,"0"
2918,1981,"Graduation","Divorced",28510,1,1,"13-04-2013",72,44,5,19,0,4,3,2,4,0,0,"0"
2371,1972,"Graduation","Married",33622,1,1,"13-04-2013",22,39,1,22,3,4,3,2,4,0,0,"0"
6932,1941,"PhD","Married",93027,0,0,"13-04-2013",77,1285,42,716,55,0,0,7,5,1,0,"0"
2620,1974,"PhD","Married",34596,1,0,"13-04-2013",48,14,0,2,0,0,1,1,2,0,0,"1"
9797,1956,"Graduation","Married",58116,0,1,"13-04-2014",38,228,19,130,4,11,2,3,8,0,0,"0"
10779,1983,"Graduation","Single",22148,0,0,"13-04-2014",16,15,5,14,0,4,1,1,3,0,0,"0"
1717,1988,"Graduation","Single",39747,1,0,"13-04-2014",43,80,15,93,20,13,3,5,4,0,0,"0"
9972,1955,"PhD","Together",46015,1,1,"13-04-2014",25,38,0,2,0,0,1,1,3,0,0,"0"
2945,1955,"PhD","Together",46015,1,1,"13-04-2014",25,38,0,2,0,0,1,1,3,0,0,"0"
10476,1958,"Graduation","Married",67267,0,1,"13-05-2014",0,134,11,59,15,2,1,3,5,0,0,"0"
4149,1948,"PhD","Together",76140,0,0,"13-05-2014",57,586,66,653,17,0,1,5,6,0,0,"0"
7848,1974,"Graduation","Single",49166,0,1,"13-06-2013",17,224,2,25,7,0,2,5,3,0,0,"0"
9624,1958,"PhD","Together",65488,0,0,"13-06-2014",46,603,45,207,36,18,1,3,6,0,0,"0"
4188,1957,"Graduation","Single",36864,0,1,"13-08-2012",53,204,5,39,17,0,3,5,4,0,0,"1"
7919,1976,"PhD","Together",72335,0,0,"13-08-2012",2,1285,105,653,28,21,1,10,8,0,0,"1"
1212,1973,"Graduation","Married",52845,1,0,"13-08-2013",7,384,25,292,130,41,3,8,6,0,0,"0"
8181,1978,"2n Cycle","Single",38593,1,0,"13-09-2013",42,51,12,49,17,24,3,4,3,0,0,"0"
5304,1974,"PhD","Single",30899,1,0,"13-10-2012",35,24,0,8,0,0,2,1,3,0,0,"0"
164,1977,"PhD","Married",28973,0,0,"13-10-2012",59,206,0,46,3,2,2,5,5,0,0,"0"
3933,1980,"Graduation","Together",44010,1,0,"13-10-2012",46,186,36,234,86,72,6,10,6,0,0,"0"
10525,1986,"Graduation","Single",26576,1,0,"13-10-2012",40,10,0,8,0,0,1,1,2,0,0,"1"
4042,1971,"Graduation","Divorced",43300,0,1,"13-10-2012",87,91,3,52,2,1,3,4,4,0,0,"1"
387,1976,"Basic","Married",7500,0,0,"13-11-2012",59,6,16,11,11,1,1,2,3,0,0,"0"
9463,1959,"Graduation","Together",71706,0,1,"13-11-2012",16,931,56,253,91,98,4,9,7,0,0,"0"
8870,1984,"Graduation","Together",35196,1,0,"13-11-2012",68,75,12,141,43,39,6,6,5,0,0,"1"
1867,1957,"Graduation","Single",64849,0,0,"13-11-2012",42,652,48,350,94,84,1,9,6,0,0,"1"
6246,1953,"Graduation","Single",73892,0,0,"13-11-2013",40,703,102,601,0,58,1,3,8,0,0,"1"
3376,1970,"Master","Divorced",55282,1,0,"13-12-2013",9,125,6,73,8,4,1,3,6,0,0,"0"
10925,1983,"Graduation","Married",76630,0,0,"14-01-2014",93,255,31,446,40,56,1,3,11,0,0,"0"
5758,1982,"Graduation","Married",65169,0,0,"14-01-2014",23,1074,0,69,0,0,1,10,13,1,0,"1"
10402,1967,"Graduation","Married",35441,1,1,"14-02-2013",94,25,1,9,2,1,2,1,3,0,0,"0"
5185,1955,"Graduation","Married",74268,0,0,"14-02-2013",83,199,66,315,97,174,1,4,5,0,0,"0"
3657,1986,"Graduation","Single",39146,1,0,"14-02-2013",1,94,1,33,13,12,3,4,4,0,0,"0"
5740,1970,"2n Cycle","Divorced",25959,1,1,"14-02-2013",1,4,2,12,7,5,2,1,2,0,0,"1"
5067,1994,"Graduation","Together",80134,0,0,"14-02-2014",11,966,26,282,52,26,1,2,11,1,0,"0"
203,1975,"Master","Single",81169,0,0,"14-04-2013",47,1288,20,613,80,61,1,5,9,0,0,"0"
4785,1970,"PhD","Together",77622,0,2,"14-04-2014",3,520,7,154,19,0,2,6,11,0,0,"0"
1044,1953,"Graduation","Together",58398,0,0,"14-05-2013",44,299,5,201,21,21,3,5,8,0,0,"0"
10691,1960,"Master","Married",28520,1,1,"14-06-2013",55,11,0,10,0,2,1,1,2,0,0,"0"
3673,1971,"Graduation","Single",55239,0,1,"14-07-2013",59,371,17,238,23,24,3,7,11,0,0,"0"
6941,1971,"Graduation","Single",31632,0,0,"14-07-2013",92,17,8,12,11,15,1,2,2,0,0,"0"
6445,1967,"Graduation","Together",66825,0,0,"14-07-2013",73,243,101,405,29,40,1,4,6,0,0,"0"
1048,1972,"Master","Married",35641,1,0,"14-07-2013",11,63,3,67,8,9,2,3,4,0,0,"1"
642,1980,"Basic","Married",16005,1,0,"14-08-2012",69,1,3,2,20,30,3,2,2,0,0,"0"
9478,1985,"Graduation","Single",66503,1,0,"14-08-2012",30,91,64,128,65,3,2,4,6,0,0,"0"
5290,1964,"PhD","Married",41551,1,1,"14-08-2013",51,220,0,33,3,0,5,5,5,0,0,"0"
2426,1964,"PhD","Divorced",78825,0,0,"14-09-2012",35,483,74,114,169,37,1,5,13,0,0,"1"
2525,1974,"PhD","Married",38410,0,0,"14-09-2012",65,153,64,123,116,64,2,5,9,0,0,"1"
5057,1961,"Master","Married",61794,0,1,"14-09-2013",74,264,47,188,54,47,2,4,10,0,0,"0"
6417,1971,"Master","Together",80573,0,0,"14-10-2012",85,829,138,430,60,92,1,4,13,0,0,"0"
9209,1971,"Master","Together",80573,0,0,"14-10-2012",85,829,138,430,60,92,1,4,13,0,0,"0"
9246,1985,"Master","Together",40101,1,0,"14-10-2012",73,171,3,129,26,24,4,6,6,0,0,"0"
3056,1978,"Graduation","Divorced",63693,0,1,"14-10-2013",63,587,43,337,42,87,3,11,9,0,0,"0"
8727,1978,"Graduation","Divorced",63693,0,1,"14-10-2013",63,587,43,337,42,87,3,11,9,0,0,"0"
454,1980,"Graduation","Together",69508,1,0,"14-11-2012",48,824,32,162,42,32,2,11,11,0,0,"0"
2075,1969,"Graduation","Married",72460,0,0,"14-11-2013",56,377,10,540,80,30,1,3,7,0,0,"0"
9543,1985,"Graduation","Married",19986,1,0,"14-11-2013",74,3,6,5,0,2,1,0,3,0,0,"0"
9862,1969,"Graduation","Together",21918,1,0,"14-11-2013",37,1,6,7,11,5,2,2,3,0,0,"0"
11084,1976,"Master","Together",65104,0,1,"14-11-2013",4,738,0,232,13,20,2,3,7,0,0,"1"
8523,1968,"Graduation","Married",19329,1,0,"14-12-2013",39,24,1,16,12,2,3,4,3,0,0,"0"
569,1991,"Graduation","Single",90273,0,0,"14-12-2013",32,704,129,853,120,74,1,5,7,1,0,"1"
3412,1951,"Master","Married",67381,0,1,"15-01-2013",67,815,8,53,11,0,4,2,9,0,0,"0"
4927,1971,"Graduation","Together",16626,2,0,"15-01-2014",76,8,3,22,21,1,3,3,3,0,0,"0"
5156,1970,"2n Cycle","Married",62466,0,1,"15-01-2014",13,129,129,259,168,121,5,6,12,0,0,"0"
6230,1971,"Graduation","Divorced",44421,1,1,"15-02-2013",53,110,5,59,7,1,5,5,4,0,0,"0"
5302,1986,"Graduation","Together",78394,0,0,"15-02-2013",13,298,27,697,216,24,1,4,5,0,0,"1"
807,1969,"Master","Together",44602,1,1,"15-02-2014",35,167,2,89,0,0,6,6,4,0,0,"0"
6931,1967,"Graduation","Divorced",76982,0,0,"15-02-2014",19,464,151,292,65,60,1,8,4,1,0,"1"
4376,1960,"2n Cycle","Single",32218,0,0,"15-02-2014",27,10,24,15,13,1,1,2,3,0,0,"1"
10470,1979,"Master","Married",40662,1,0,"15-03-2013",0,40,2,23,0,4,2,2,3,0,0,"0"
5123,1951,"Master","Married",27450,0,0,"15-04-2013",57,37,12,23,8,11,1,2,3,0,0,"0"
4390,1954,"Graduation","Together",75315,0,1,"15-04-2014",14,459,15,171,142,23,2,5,12,0,0,"0"
125,1958,"2n Cycle","Together",53083,1,1,"15-05-2013",65,215,7,33,3,0,6,5,5,0,0,"0"
948,1971,"Graduation","Single",10245,1,0,"15-05-2013",32,4,7,7,6,4,3,1,2,0,0,"0"
2587,1972,"PhD","Married",29791,1,0,"15-05-2014",21,14,0,6,0,0,2,2,3,0,0,"0"
8566,1961,"PhD","Together",32583,1,1,"15-06-2014",10,5,0,3,0,0,1,1,2,0,0,"0"
8312,1961,"Basic","Married",28249,0,0,"15-06-2014",80,1,9,7,2,14,1,2,3,0,0,"0"
2563,1961,"Basic","Married",28249,0,0,"15-06-2014",80,1,9,7,2,14,1,2,3,0,0,"0"
1,1961,"Graduation","Single",57091,0,0,"15-06-2014",0,464,5,64,7,0,1,7,7,0,0,"1"
3916,1971,"PhD","Together",49269,1,0,"15-08-2012",92,639,8,166,11,8,3,7,12,0,0,"0"
7960,1962,"2n Cycle","Together",82122,0,0,"15-08-2013",89,734,22,350,151,25,1,3,13,1,0,"0"
7617,1974,"Graduation","Single",42373,1,1,"15-08-2013",83,67,5,61,3,8,5,2,5,0,0,"0"
8234,1973,"Basic","Together",27190,1,0,"15-08-2013",13,1,6,7,0,1,1,1,2,0,0,"1"
5718,1950,"Graduation","Married",80763,0,0,"15-08-2013",17,674,168,108,192,42,1,5,6,1,0,"1"
7414,1971,"Graduation","Married",43824,1,1,"15-09-2012",18,96,1,42,12,3,4,3,4,0,0,"0"
4947,1966,"2n Cycle","Single",89572,0,0,"15-09-2012",44,606,24,974,197,194,1,7,9,0,0,"1"
5517,1969,"Graduation","Married",25293,1,0,"15-09-2013",51,15,0,11,0,2,1,1,2,0,0,"0"
5959,1968,"Graduation","Single",35893,1,1,"15-10-2012",80,158,0,23,0,0,6,3,5,0,0,"0"
9703,1970,"PhD","Married",38097,1,1,"15-10-2012",70,77,2,35,0,1,4,3,2,0,0,"1"
3074,1984,"PhD","Married",70643,0,0,"15-10-2012",66,1218,107,304,23,143,1,5,4,0,0,"1"
9405,1954,"PhD","Married",52869,1,1,"15-10-2012",40,84,3,61,2,1,3,3,4,0,0,"1"
4682,1958,"Graduation","Married",51876,0,0,"15-10-2013",88,99,27,102,28,48,1,2,8,0,0,"0"
8180,1952,"Master","Divorced",59354,1,1,"15-11-2013",53,233,2,53,3,5,3,6,5,0,0,"0"
146,1960,"PhD","Single",76045,0,0,"15-11-2013",78,760,53,400,17,93,1,4,11,0,0,"0"
2125,1959,"Graduation","Divorced",63033,0,0,"15-11-2013",82,194,61,480,225,112,1,3,8,0,0,"0"
6274,1948,"Master","Married",83790,0,0,"15-11-2013",81,1076,16,417,42,48,1,8,6,1,0,"0"
340,1970,"Graduation","Divorced",72967,0,1,"15-12-2012",1,158,35,179,0,0,2,7,8,0,0,"1"
10241,1975,"2n Cycle","Divorced",11448,0,0,"15-12-2013",16,0,0,0,6,2,1,1,2,0,0,"0"
4406,1970,"Graduation","Together",67419,0,1,"16-01-2013",29,846,84,352,91,56,4,9,8,0,0,"0"
5370,1973,"PhD","Married",32644,1,0,"16-01-2013",38,239,3,141,0,7,4,7,6,0,0,"0"
880,1966,"Basic","Together",22634,0,0,"16-01-2013",47,2,23,11,8,6,1,2,2,0,0,"0"
8969,1977,"Graduation","Married",71855,0,1,"16-01-2013",59,548,31,422,0,112,4,5,11,0,0,"0"
6097,1959,"Graduation","Single",50664,1,1,"16-01-2013",64,313,8,104,6,4,9,8,6,0,0,"0"
10814,1947,"Graduation","Together",70321,0,0,"16-01-2013",6,303,23,751,82,26,1,6,13,0,0,"1"
2807,1969,"Graduation","Married",56796,0,1,"16-02-2013",24,656,38,161,62,47,3,8,7,0,0,"0"
2326,1990,"Graduation","Married",18929,0,0,"16-02-2013",15,32,0,8,23,4,1,1,4,0,0,"0"
2253,1990,"Graduation","Married",18929,0,0,"16-02-2013",15,32,0,8,23,4,1,1,4,0,0,"0"
4837,1965,"PhD","Married",71322,0,1,"16-02-2013",57,753,43,226,69,10,2,8,13,0,0,"0"
3726,1986,"PhD","Together",34320,1,0,"16-02-2014",66,4,1,9,3,0,1,1,2,0,0,"0"
5229,1969,"PhD","Together",54132,0,1,"16-02-2014",81,30,1,8,0,0,1,1,3,0,0,"0"
7004,1984,"Graduation","Single",11012,1,0,"16-03-2013",82,24,3,26,7,1,3,3,2,0,0,"0"
4432,1976,"Graduation","Divorced",31615,1,0,"16-03-2013",82,2,3,20,6,11,2,2,3,0,0,"0"
1646,1972,"Basic","Married",25224,1,0,"16-03-2014",36,4,9,12,11,2,2,1,3,0,0,"0"
5989,1959,"2n Cycle","Divorced",78353,0,1,"16-04-2013",51,752,122,476,39,153,1,10,11,0,0,"0"
2952,1977,"Master","Single",36273,1,0,"16-04-2014",80,29,3,30,3,2,2,3,3,0,0,"0"
8754,1974,"PhD","Together",45068,0,1,"16-05-2013",25,14,0,3,0,0,1,1,2,0,0,"0"
11091,1953,"Graduation","Together",34587,1,1,"16-05-2014",68,7,2,9,2,0,2,1,3,0,0,"0"
8779,1985,"2n Cycle","Married",36145,1,0,"16-06-2013",13,56,4,76,17,1,4,4,3,0,0,"1"
10699,1985,"Graduation","Married",44322,1,0,"16-06-2014",30,46,0,40,3,0,2,3,3,0,0,"0"
10560,1980,"PhD","Single",36802,1,0,"16-06-2014",23,16,1,2,0,0,1,1,3,0,0,"0"
1826,1970,"Graduation","Divorced",84835,0,0,"16-06-2014",0,189,104,379,111,189,1,4,6,0,0,"1"
273,1970,"Master","Married",36138,1,1,"16-07-2013",48,130,0,16,0,0,5,3,4,0,0,"0"
113,1951,"Graduation","Married",30833,1,1,"16-07-2013",33,11,0,7,3,1,2,1,3,0,0,"0"
1045,1965,"Graduation","Together",52117,0,1,"16-08-2012",55,112,10,107,30,0,2,5,4,0,0,"0"
2072,1969,"PhD","Together",53374,0,1,"16-08-2012",34,896,10,101,13,10,6,4,9,0,0,"1"
3766,1959,"Master","Widow",33051,0,0,"16-08-2012",15,100,71,243,108,94,3,9,8,0,0,"1"
9214,1991,"Graduation","Married",42691,0,0,"16-08-2013",48,179,2,64,38,17,1,5,6,0,0,"0"
2304,1963,"PhD","Together",66313,0,1,"16-09-2013",86,625,7,99,10,22,2,6,12,0,0,"0"
10236,1975,"Master","Single",31160,1,0,"16-09-2013",59,16,3,25,6,1,2,2,3,0,0,"0"
10928,1958,"Graduation","Together",66886,0,1,"16-09-2013",28,315,4,62,41,31,2,7,7,0,0,"0"
10242,1966,"PhD","Together",47472,1,1,"16-09-2013",39,56,0,11,0,0,2,2,4,0,0,"0"
2836,1972,"PhD","Married",43269,1,0,"16-09-2013",61,10,1,7,0,0,1,1,2,0,0,"0"
9653,1975,"Graduation","Married",35797,0,1,"16-10-2012",16,27,1,14,4,1,2,2,3,0,0,"0"
1079,1971,"PhD","Married",71969,0,1,"16-10-2012",59,1000,0,76,0,0,3,3,9,0,0,"0"
3571,1961,"PhD","Together",63342,0,1,"16-10-2012",48,918,21,118,13,10,3,8,5,0,0,"1"
3102,1981,"2n Cycle","Together",19414,1,0,"16-10-2013",32,2,3,12,3,5,1,1,3,0,0,"0"
2173,1952,"Graduation","Widow",40049,0,1,"16-10-2013",23,13,6,7,0,3,1,1,3,0,0,"0"
6720,1968,"Master","Together",43795,0,1,"16-10-2013",11,314,11,53,4,3,3,7,4,0,0,"1"
3885,1983,"PhD","Married",33569,1,0,"16-10-2013",10,16,2,18,3,0,1,1,2,0,0,"1"
269,1963,"PhD","Single",46757,0,1,"16-11-2012",71,777,30,163,0,51,6,4,7,0,0,"0"
8204,1971,"2n Cycle","Married",78041,0,0,"16-12-2012",93,482,35,553,72,160,1,4,9,0,0,"0"
4791,1980,"Graduation","Together",44964,1,1,"16-12-2012",35,19,1,17,2,0,1,1,3,0,0,"0"
10314,1948,"PhD","Married",83837,0,0,"16-12-2012",79,847,66,119,86,89,1,9,5,0,0,"1"
3197,1980,"Graduation","Married",77353,0,1,"16-12-2013",38,275,59,107,69,101,2,6,8,0,0,"0"
10949,1963,"PhD","Divorced",72968,0,0,"16-12-2013",8,1092,37,592,145,37,1,5,8,0,0,"1"
3270,1978,"2n Cycle","Together",17117,1,0,"17-01-2013",96,12,23,38,30,18,4,3,3,0,0,"0"
1802,1971,"Graduation","Married",64795,0,1,"17-01-2013",23,412,5,119,38,29,3,3,12,0,0,"0"
3445,1956,"Graduation","Single",60714,0,0,"17-01-2013",56,216,162,224,101,92,2,7,10,0,0,"1"
9220,1971,"Graduation","Single",91700,0,0,"17-01-2013",58,576,172,961,125,115,1,8,5,0,0,"1"
5939,1971,"Graduation","Together",38232,1,1,"17-01-2014",84,43,5,28,7,6,4,3,3,0,0,"0"
4084,1975,"Graduation","Together",60934,0,1,"17-01-2014",41,224,155,155,192,93,2,6,11,0,0,"0"
8514,1976,"Graduation","Together",29478,1,0,"17-01-2014",59,8,0,7,3,1,1,1,3,0,0,"0"
5136,1973,"Graduation","Single",65333,0,1,"17-01-2014",58,654,7,92,0,15,7,9,8,1,0,"0"
7129,1962,"PhD","Married",54693,0,1,"17-02-2013",72,686,17,142,23,26,8,6,13,0,0,"0"
5788,1972,"Graduation","Together",46053,1,0,"17-02-2013",46,56,10,92,19,7,3,3,4,0,0,"0"
193,1996,"Basic","Married",14421,0,0,"17-02-2014",81,0,0,2,3,3,1,1,2,0,0,"0"
5283,1976,"PhD","Single",42473,1,1,"17-02-2014",72,93,1,21,0,4,3,2,4,0,0,"0"
7451,1960,"Master","Single",98777,0,0,"17-02-2014",23,1000,19,711,125,115,0,4,9,0,0,"0"
1685,1967,"PhD","Together",62981,0,0,"17-03-2013",21,796,14,590,38,44,1,4,13,0,0,"0"
252,1963,"PhD","Divorced",41003,0,0,"17-03-2013",11,123,133,142,71,44,1,6,8,0,0,"0"
6312,1959,"Graduation","Married",65031,0,1,"17-03-2013",29,258,107,291,84,37,4,10,13,0,0,"0"
3363,1974,"2n Cycle","Married",20130,0,0,"17-03-2014",99,0,6,3,7,6,1,1,3,0,0,"0"
6036,1959,"Master","Together",89120,0,0,"17-03-2014",78,1168,92,408,72,129,1,5,7,1,0,"0"
5794,1974,"PhD","Married",46374,0,1,"17-03-2014",1,408,0,21,0,0,3,7,7,0,0,"1"
7348,1958,"PhD","Single",71691,0,0,"17-03-2014",0,336,130,411,240,32,1,4,5,0,0,"1"
4483,1993,"Graduation","Single",72354,0,0,"17-04-2013",67,315,26,473,220,12,1,2,6,0,0,"0"
8962,1975,"Master","Married",44319,1,1,"17-04-2014",18,26,0,8,0,0,2,2,3,0,0,"0"
4174,1956,"Master","Together",55249,0,1,"17-04-2014",81,97,1,19,2,0,1,2,4,0,0,"0"
6374,1954,"PhD","Married",36930,0,1,"17-05-2013",50,223,2,31,0,2,5,5,4,0,0,"0"
675,1973,"Master","Divorced",52034,1,1,"17-05-2013",67,146,0,93,7,13,5,4,5,0,0,"0"
10669,1981,"Graduation","Married",54386,0,1,"17-05-2013",8,277,21,64,62,21,2,3,10,0,0,"0"
254,1955,"Graduation","Together",53863,0,1,"17-05-2014",4,399,4,30,6,4,3,7,7,0,0,"0"
11004,1893,"2n Cycle","Single",60182,0,1,"17-05-2014",23,8,0,5,7,0,1,1,2,0,0,"0"
5209,1954,"Graduation","Divorced",50002,0,1,"17-06-2013",21,443,5,71,21,16,2,8,7,0,0,"0"
8557,1982,"Graduation","Single",NA,1,0,"17-06-2013",57,11,3,22,2,2,2,2,3,0,0,"0"
8724,1982,"Graduation","Single",28567,1,0,"17-06-2013",57,11,3,22,2,2,2,2,3,0,0,"0"
1518,1965,"Master","Married",62694,1,1,"17-06-2013",29,379,6,157,25,91,5,9,7,0,0,"0"
4200,1970,"Master","Married",44159,1,0,"17-06-2014",85,167,2,62,24,13,4,4,6,0,0,"0"
6355,1978,"Graduation","Married",44359,1,1,"17-06-2014",19,20,0,14,7,3,3,2,4,0,0,"0"
477,1986,"Graduation","Married",83512,0,0,"17-06-2014",31,1060,61,835,80,20,1,4,10,1,0,"1"
232,1965,"Graduation","Single",61559,0,1,"17-07-2013",8,279,83,88,32,14,1,4,10,0,0,"0"
1030,1965,"PhD","Single",40637,1,1,"17-07-2013",72,22,0,13,0,0,2,1,3,0,0,"0"
2134,1952,"Graduation","Single",53700,0,1,"17-08-2012",94,263,5,233,69,41,4,5,8,0,0,"0"
8080,1986,"Graduation","Single",26816,0,0,"17-08-2012",50,5,1,6,3,4,1,0,3,0,0,"0"
10862,1960,"Master","Married",30522,0,1,"17-08-2012",6,179,8,83,19,11,5,1,9,0,0,"0"
3340,1977,"Graduation","Married",42014,1,0,"17-08-2012",56,244,15,108,4,15,6,7,6,0,0,"1"
8685,1977,"Graduation","Married",42014,1,0,"17-08-2012",56,244,15,108,4,15,6,7,6,0,0,"1"
3507,1970,"Graduation","Single",76467,1,0,"17-08-2012",44,676,161,426,210,44,2,2,5,0,0,"1"
8414,1962,"PhD","Single",33419,0,1,"17-08-2013",76,56,0,12,0,0,2,2,4,0,0,"0"
9242,1990,"Graduation","Single",64509,0,0,"17-08-2013",19,836,185,575,24,25,1,6,9,0,0,"1"
7233,1972,"Graduation","Married",69209,0,0,"17-09-2012",4,496,32,849,229,48,2,5,6,0,0,"0"
1241,1984,"2n Cycle","Married",14796,1,0,"17-09-2012",1,13,3,8,7,4,2,1,3,0,0,"1"
3104,1961,"Graduation","Single",82332,0,0,"17-09-2012",89,830,59,968,51,79,1,5,12,1,0,"1"
